"ID","Name","LongName","Parent","McCC","CLOC","LLOC","Number of committers","Number of developer commits","Number of previous modifications","Number of previous fixes","Number of bugs"
"L112","R.java","library/test-gen/com/nostra13/universalimageloader/R.java","L111","1","0","19","1","932","1","0","0"
"L924","DefaultConfigurationFactory.java","library/src/com/nostra13/universalimageloader/core/DefaultConfigurationFactory.java","L923","10","0","98","1","932","13","1","1"
"L925","DisplayBitmapTask.java","library/src/com/nostra13/universalimageloader/core/DisplayBitmapTask.java","L923","6","0","54","1","932","13","2","1"
"L926","DisplayImageOptions.java","library/src/com/nostra13/universalimageloader/core/DisplayImageOptions.java","L923","5","0","221","2","932","18","1","1"
"L927","ImageLoader.java","library/src/com/nostra13/universalimageloader/core/ImageLoader.java","L923","23","0","192","3","932","36","4","2"
"L928","ImageLoaderConfiguration.java","library/src/com/nostra13/universalimageloader/core/ImageLoaderConfiguration.java","L923","40","0","284","2","932","26","1","1"
"L929","ImageLoaderEngine.java","library/src/com/nostra13/universalimageloader/core/ImageLoaderEngine.java","L923","9","0","112","1","932","13","2","1"
"L930","ImageLoadingInfo.java","library/src/com/nostra13/universalimageloader/core/ImageLoadingInfo.java","L923","1","0","26","1","932","8","0","1"
"L931","LoadAndDisplayImageTask.java","library/src/com/nostra13/universalimageloader/core/LoadAndDisplayImageTask.java","L923","64","0","337","1","932","40","7","2"
"L932","ProcessAndDisplayImageTask.java","library/src/com/nostra13/universalimageloader/core/ProcessAndDisplayImageTask.java","L923","2","0","27","1","932","9","2","0"
"L3741","ImageSizeUtils.java","library/src/com/nostra13/universalimageloader/utils/ImageSizeUtils.java","L3740","37","0","100","2","932","5","0","1"
"L3742","IoUtils.java","library/src/com/nostra13/universalimageloader/utils/IoUtils.java","L3740","4","0","26","1","932","6","0","0"
"L3743","L.java","library/src/com/nostra13/universalimageloader/utils/L.java","L3740","5","0","48","1","932","6","0","0"
"L3744","StorageUtils.java","library/src/com/nostra13/universalimageloader/utils/StorageUtils.java","L3740","15","0","66","2","932","12","3","2"
"L121","BaseDiscCache.java","library/src/com/nostra13/universalimageloader/cache/disc/BaseDiscCache.java","L120","5","0","36","2","932","9","0","0"
"L122","DiscCacheAware.java","library/src/com/nostra13/universalimageloader/cache/disc/DiscCacheAware.java","L120","1","0","7","1","932","6","0","0"
"L123","LimitedDiscCache.java","library/src/com/nostra13/universalimageloader/cache/disc/LimitedDiscCache.java","L120","12","0","104","2","932","13","2","0"
"L456","BaseMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/BaseMemoryCache.java","L455","2","0","35","1","932","7","2","0"
"L457","LimitedMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/LimitedMemoryCache.java","L455","7","0","61","1","932","8","1","0"
"L458","MemoryCacheAware.java","library/src/com/nostra13/universalimageloader/cache/memory/MemoryCacheAware.java","L455","1","0","9","1","932","5","0","0"
"L935","DiscCacheUtil.java","library/src/com/nostra13/universalimageloader/core/assist/DiscCacheUtil.java","L934","2","0","15","1","932","5","0","0"
"L936","FailReason.java","library/src/com/nostra13/universalimageloader/core/assist/FailReason.java","L934","1","0","22","1","932","7","0","0"
"L937","FlushedInputStream.java","library/src/com/nostra13/universalimageloader/core/assist/FlushedInputStream.java","L934","4","0","26","1","932","3","0","0"
"L938","ImageLoadingListener.java","library/src/com/nostra13/universalimageloader/core/assist/ImageLoadingListener.java","L934","1","0","9","1","932","8","0","0"
"L939","ImageScaleType.java","library/src/com/nostra13/universalimageloader/core/assist/ImageScaleType.java","L934","1","0","8","1","932","6","0","0"
"L940","ImageSize.java","library/src/com/nostra13/universalimageloader/core/assist/ImageSize.java","L934","2","0","36","1","932","8","0","0"
"L941","LoadedFrom.java","library/src/com/nostra13/universalimageloader/core/assist/LoadedFrom.java","L934","1","0","4","1","932","2","0","0"
"L942","MemoryCacheUtil.java","library/src/com/nostra13/universalimageloader/core/assist/MemoryCacheUtil.java","L934","8","0","55","1","932","8","0","0"
"L943","PauseOnScrollListener.java","library/src/com/nostra13/universalimageloader/core/assist/PauseOnScrollListener.java","L934","8","0","48","1","932","5","1","0"
"L944","QueueProcessingType.java","library/src/com/nostra13/universalimageloader/core/assist/QueueProcessingType.java","L934","1","0","4","1","932","5","0","0"
"L945","SimpleImageLoadingListener.java","library/src/com/nostra13/universalimageloader/core/assist/SimpleImageLoadingListener.java","L934","1","0","17","1","932","6","0","0"
"L946","ViewScaleType.java","library/src/com/nostra13/universalimageloader/core/assist/ViewScaleType.java","L934","9","0","22","1","932","6","0","0"
"L1987","BaseImageDecoder.java","library/src/com/nostra13/universalimageloader/core/decode/BaseImageDecoder.java","L1986","25","0","158","1","932","4","0","2"
"L1988","ImageDecoder.java","library/src/com/nostra13/universalimageloader/core/decode/ImageDecoder.java","L1986","1","0","6","1","932","3","0","0"
"L1989","ImageDecodingInfo.java","library/src/com/nostra13/universalimageloader/core/decode/ImageDecodingInfo.java","L1986","3","0","79","1","932","2","0","0"
"L2414","BitmapDisplayer.java","library/src/com/nostra13/universalimageloader/core/display/BitmapDisplayer.java","L2413","1","0","7","1","932","8","0","1"
"L2415","FadeInBitmapDisplayer.java","library/src/com/nostra13/universalimageloader/core/display/FadeInBitmapDisplayer.java","L2413","1","0","24","1","932","7","0","1"
"L2416","FakeBitmapDisplayer.java","library/src/com/nostra13/universalimageloader/core/display/FakeBitmapDisplayer.java","L2413","1","0","12","1","932","7","0","1"
"L2417","RoundedBitmapDisplayer.java","library/src/com/nostra13/universalimageloader/core/display/RoundedBitmapDisplayer.java","L2413","15","0","123","1","932","11","3","2"
"L2418","SimpleBitmapDisplayer.java","library/src/com/nostra13/universalimageloader/core/display/SimpleBitmapDisplayer.java","L2413","1","0","11","1","932","6","0","1"
"L2769","BaseImageDownloader.java","library/src/com/nostra13/universalimageloader/core/download/BaseImageDownloader.java","L2768","10","0","94","1","932","15","2","0"
"L2770","HttpClientImageDownloader.java","library/src/com/nostra13/universalimageloader/core/download/HttpClientImageDownloader.java","L2768","1","0","24","1","932","6","1","0"
"L2771","ImageDownloader.java","library/src/com/nostra13/universalimageloader/core/download/ImageDownloader.java","L2768","5","0","38","1","932","13","1","1"
"L2772","NetworkDeniedImageDownloader.java","library/src/com/nostra13/universalimageloader/core/download/NetworkDeniedImageDownloader.java","L2768","3","0","19","1","932","6","1","0"
"L2773","SlowNetworkImageDownloader.java","library/src/com/nostra13/universalimageloader/core/download/SlowNetworkImageDownloader.java","L2768","3","0","21","1","932","4","1","0"
"L3719","BitmapProcessor.java","library/src/com/nostra13/universalimageloader/core/process/BitmapProcessor.java","L3718","1","0","6","1","932","7","0","0"
"L195","FileCountLimitedDiscCache.java","library/src/com/nostra13/universalimageloader/cache/disc/impl/FileCountLimitedDiscCache.java","L194","1","0","17","1","932","6","0","0"
"L196","LimitedAgeDiscCache.java","library/src/com/nostra13/universalimageloader/cache/disc/impl/LimitedAgeDiscCache.java","L194","5","0","46","2","932","8","2","0"
"L197","TotalSizeLimitedDiscCache.java","library/src/com/nostra13/universalimageloader/cache/disc/impl/TotalSizeLimitedDiscCache.java","L194","2","0","23","1","932","6","0","0"
"L198","UnlimitedDiscCache.java","library/src/com/nostra13/universalimageloader/cache/disc/impl/UnlimitedDiscCache.java","L194","1","0","17","1","932","7","0","0"
"L398","FileNameGenerator.java","library/src/com/nostra13/universalimageloader/cache/disc/naming/FileNameGenerator.java","L397","1","0","4","1","932","5","0","0"
"L399","HashCodeFileNameGenerator.java","library/src/com/nostra13/universalimageloader/cache/disc/naming/HashCodeFileNameGenerator.java","L397","1","0","7","1","932","5","0","0"
"L400","Md5FileNameGenerator.java","library/src/com/nostra13/universalimageloader/cache/disc/naming/Md5FileNameGenerator.java","L397","2","0","26","1","932","5","0","0"
"L522","FIFOLimitedMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/impl/FIFOLimitedMemoryCache.java","L521","3","0","48","1","932","6","0","0"
"L523","FuzzyKeyMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/impl/FuzzyKeyMemoryCache.java","L521","4","0","44","1","932","7","0","0"
"L524","LargestLimitedMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/impl/LargestLimitedMemoryCache.java","L521","6","0","68","1","932","6","0","0"
"L525","LimitedAgeMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/impl/LimitedAgeMemoryCache.java","L521","4","0","46","1","932","5","0","0"
"L526","LRULimitedMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/impl/LRULimitedMemoryCache.java","L521","3","0","63","1","932","6","0","0"
"L527","LruMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/impl/LruMemoryCache.java","L521","15","0","94","1","932","5","1","0"
"L528","UsingFreqLimitedMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/impl/UsingFreqLimitedMemoryCache.java","L521","8","0","79","1","932","6","0","0"
"L529","WeakMemoryCache.java","library/src/com/nostra13/universalimageloader/cache/memory/impl/WeakMemoryCache.java","L521","1","0","11","1","932","6","0","0"
"L956","BlockingDeque.java","library/src/com/nostra13/universalimageloader/core/assist/deque/BlockingDeque.java","L955","1","0","42","1","932","1","0","0"
"L957","Deque.java","library/src/com/nostra13/universalimageloader/core/assist/deque/Deque.java","L955","1","0","36","1","932","1","0","0"
"L958","LIFOLinkedBlockingDeque.java","library/src/com/nostra13/universalimageloader/core/assist/deque/LIFOLinkedBlockingDeque.java","L955","1","0","13","1","932","2","0","0"
"L959","LinkedBlockingDeque.java","library/src/com/nostra13/universalimageloader/core/assist/deque/LinkedBlockingDeque.java","L955","74","0","632","1","932","1","0","0"
"L953","ImageSizeTest.java","library/test/com/nostra13/universalimageloader/core/assist/ImageSizeTest.java","L952","1","0","72","1","932","1","0","0"
"L2775","BaseImageDownloaderTest.java","library/test/com/nostra13/universalimageloader/core/download/BaseImageDownloaderTest.java","L2774","1","0","58","1","932","1","0","0"
"L3912","AbsListViewBaseActivity.java","sample/src/com/nostra13/example/universalimageloader/AbsListViewBaseActivity.java","L3911","3","0","58","1","932","1","0","0"
"L3913","BaseActivity.java","sample/src/com/nostra13/example/universalimageloader/BaseActivity.java","L3911","3","0","26","1","932","4","0","0"
"L3914","Constants.java","sample/src/com/nostra13/example/universalimageloader/Constants.java","L3911","1","0","89","1","932","9","0","0"
"L3915","HomeActivity.java","sample/src/com/nostra13/example/universalimageloader/HomeActivity.java","L3911","4","0","72","1","932","6","0","0"
"L3916","ImageGalleryActivity.java","sample/src/com/nostra13/example/universalimageloader/ImageGalleryActivity.java","L3911","2","0","69","1","932","7","0","0"
"L3917","ImageGridActivity.java","sample/src/com/nostra13/example/universalimageloader/ImageGridActivity.java","L3911","2","0","71","1","932","9","1","0"
"L3918","ImageListActivity.java","sample/src/com/nostra13/example/universalimageloader/ImageListActivity.java","L3911","4","0","109","1","932","16","1","0"
"L3919","ImagePagerActivity.java","sample/src/com/nostra13/example/universalimageloader/ImagePagerActivity.java","L3911","7","0","123","1","932","13","0","0"
"L3920","UILApplication.java","sample/src/com/nostra13/example/universalimageloader/UILApplication.java","L3911","3","0","34","1","932","12","0","0"
"L4434","UILWidgetProvider.java","sample/src/com/nostra13/example/universalimageloader/widget/UILWidgetProvider.java","L4433","2","0","48","1","932","6","0","0"
